StdInChIKey,SMILES,LogS,T,Source
UCAHGXFXBRSTPX-UHFFFAOYSA-N,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Oc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-1.928721723,23,Reaxys
UCTLEUMRWILLKV-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC1C(=O)N=C(N)S1,-3.68711345,25,Reaxys
UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2ccccc2c1,-0.187415696,25,Reaxys
UGJBHEZMOKVTIM-UHFFFAOYSA-N,C(C(=O)O)NC=O,-0.522870319,25,Reaxys
UHDMEVYKMXIBQC-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(=O)c1ccccc1,-0.77226716,25,Reaxys
UHGYYQUSAMHAAH-UHFFFAOYSA-N,C(CCCCCNCCCCCCN)CCCCC(=O)O,-2.477822797,20,Reaxys
UHWJMXASZSKFEO-UHFFFAOYSA-N,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-2.938281855,15,Reaxys
UHWURQRPEIFIAK-UHFFFAOYSA-N,Cc1c(cc2c(c1[N+](=O)[O-])C(C)(C)CC2(C)C)[N+](=O)[O-],-1.702185548,15,Reaxys
UHZUKUTVMBPNLC-OQLLNIDSSA-N,c1ccc(c(c1)C(=O)NO)/N=C/c1ccccn1,-1.537367482,20,Reaxys
UJHIVOCEDKLHRM-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1C)NC(=O)C,-0.493410444,20,Reaxys
UJKWVVLRVCSFBB-HNNXBMFYSA-N,CC(C)(CO)[C@H](C(=O)NCCC(=O)NCCSC(=O)c1ccccc1)O,-0.468666514,20,Reaxys
UMNBCVIEWOTTAP-UHFFFAOYSA-N,CCCCC(=O)NNC(=O)CCCC,-0.549591303,20,Reaxys
UNMGJBOGCRAMHG-UHFFFAOYSA-N,CC(C)CCCOC(=O)NC(=O)N,-1.601661013,14,Reaxys
UNMSQGCYXOMOAC-UHFFFAOYSA-N,C(CO[N+](=O)[O-])N(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-2.620276486,25,Reaxys
URSRLBRZMUPNKP-CYYJNZCTSA-N,CCCCN(CCCC)CCOC(=O)c1ccc(cc1)/N=N/c1ccc(cc1N)N,-0.886878183,25,Reaxys
USEVKDWMVPLICN-UHFFFAOYSA-N,CCC(=O)NCCNC(=O)CC,-0.09622215,25,Reaxys
UTMLDQRMPCLKEF-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=Nc1ccc(cc1)N)c1ccc(cc1)N(C)C,-1.921003744,20,Reaxys
UTQSUDKKBZEXHH-UHFFFAOYSA-N,c1ccc(c(c1)Cl)Nc1ccc(cc1N)Cl,-1.801285343,20,Reaxys
UUQHKWMIDYRWHH-UHFFFAOYSA-N,Cc1cc(c(C)c(c1C(=O)OC)O)O,0.205744016,19.99,Reaxys
UVOTVQIUSZDLAM-GGLFOPPFSA-N,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](C[C@]12C)O,0.562124627,24.99,Reaxys
UVSMNLNDYGZFPF-UHFFFAOYSA-N,c1cc2c(c(c1)N)C(=O)N(C1CCC(=O)NC1=O)C2=O,-2.436556992,24,Reaxys
UWVQXJFNNKWNLZ-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccc(C)cc1)(C(c1ccc(C)cc1)(c1ccc(C)cc1)O)O,-3.023835587,25,Reaxys
UYUUAUOYLFIRJG-UHFFFAOYSA-N,COc1ccc(cc1)P(c1ccc(cc1)OC)c1ccc(cc1)OC,-2.19358722,25.1,Reaxys
VDLSNXQRYWSHGB-UHFFFAOYSA-N,CCOC(=O)C1C(=O)CC(C)(C(C1c1ccccc1)C(=O)OCC)O,-1.56390915,20,Reaxys
VDVUCLWJZJHFAV-UHFFFAOYSA-N,CC1(C)CC(CC(C)(C)N1)O,0.361215791,24.99,Reaxys
VEQOALNAAJBPNY-UHFFFAOYSA-N,Cc1cc(=O)n(c2ccccc2)n1C,0.492373776,22,Reaxys
VFQXVTODMYMSMJ-UHFFFAOYSA-N,c1cnccc1C(=O)N,-0.241710093,25,Reaxys
VGEREEWJJVICBM-UHFFFAOYSA-N,c1cc(ccc1CCC(=O)c1c(cc(cc1O)O)O)O,-0.178478611,25.04,Reaxys
VHIYCPCXACHVJM-KQQUZDAGSA-N,CCOC(=O)/C=C/C=C/C(=O)OCC,-0.406026263,25,Reaxys
VHNQIURBCCNWDN-UHFFFAOYSA-N,c1cc(N)nc(c1)N,0.542212284,23.99,Reaxys
VHUNCYDAXJGCLO-AHMNSWSSSA-N,COC(=O)c1ccccc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O)O1)O)O)O,-2.157324451,19,Reaxys
VKYKSIONXSXAKP-UHFFFAOYSA-N,C1N2CN3CN1CN(C2)C3,-0.788570894,20,Reaxys
VLHGEHPRQNEXJO-UHFFFAOYSA-N,c1ccc(cc1)C(C(c1ccccc1)C(=O)c1ccccc1)C1C(=O)c2ccccc2C1=O,-2.332946187,20,Reaxys
VMFZFBNQMGFEJG-UHFFFAOYSA-N,CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.593386658,20,Reaxys
VMXIGXJWVNCMDE-UHFFFAOYSA-N,c1ccc(cc1)CCOC(=O)NC(=O)N,-2.415426198,17,Reaxys
VNIRPUMAEZAXLI-UHFFFAOYSA-N,CC(=CC(C(Cl)(Cl)Cl)O)C,0.39824594,20,Reaxys
VNMCOCQBDAFDIY-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)NC(=O)N,-2.025386193,14,Reaxys
VOGKEZAPBBRLPB-UHFFFAOYSA-N,CCCCCCC(CCC)(CCC)C(=O)NO,0,26,Reaxys
VOIZNVUXCQLQHS-UHFFFAOYSA-N,c1cc(cc(c1)Br)C(=O)O,-0.438898118,25,Reaxys
VPVXHAANQNHFSF-UHFFFAOYSA-N,C1COC(=O)CO1,0.845689016,15.2,Reaxys
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,CC(C)(C)NCC(COc1cccc2C[C@H]([C@H](Cc12)O)O)O,-0.799447239,23,Reaxys
VXDRVFNPIUKYNB-UHFFFAOYSA-N,CC(C)C1CCC(C)CC1OC(=O)NC(=O)N,-2.23825764,18,Reaxys
VXLFYNFOITWQPM-QZQOTICOSA-N,c1ccc(cc1)Nc1ccc(cc1)N=Nc1ccccc1,0.0681909,25,Reaxys
WBJRVFHVKHVZOM-ISLYRVAYSA-N,COC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,-1.940469891,25,Reaxys
WCBBGYBHNLCJSJ-UHFFFAOYSA-N,C1(C(Cl)(Cl)Cl)OC(C(Cl)(Cl)Cl)OC(C(Cl)(Cl)Cl)O1,-1.955388283,25,Reaxys
WCGUUGGRBIKTOS-GPOJBZKASA-N,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](C(C)(C)[C@@H]5CC[C@@]34C)O)[C@@H]2[C@H]1C)C(=O)O,-2.091437846,18,Reaxys
WCNBDOGHDLNLCX-UHFFFAOYSA-N,c1cc2c3ccc(cc3C(c2cc1Cl)O)N,-1.467648316,18,Reaxys
WDENQIQQYWYTPO-IBGZPJMESA-N,CC#CC(=O)N1CCC[C@H]1c1nc(c2ccc(cc2)C(=O)Nc2ccccn2)c2c(N)nccn12,-2.190811492,25,Reaxys
WDZGGAFMGIOIQS-DHZHZOJOSA-N,c1ccc(cc1)C(=O)/C=C/c1ccc(cc1)[N+](=O)[O-],-2.312598381,26,Reaxys
WIASIBZCNZVRJK-UHFFFAOYSA-N,C1CCC(CC1)N(C(=O)C1CCC1)O,-0.121328008,25,Reaxys
WIWBHSNVCVVVOB-DYTRJAOYSA-N,CCCCc1ccc(cc1)/C(=N\Nc1ccc(C)cc1)/C(=O)O,-1.050605969,20,Reaxys
WJCNZQLZVWNLKY-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c(c1cscn1)n2,-2.164398831,25,Reaxys
WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,-1.039383609,20,Reaxys
WJHSRFQBVYHKKL-CMWLGVBASA-N,c1cc(c(cc1c1coc2cc(cc(c2c1=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O,-3.07662633,18,Reaxys
WJTFHWXMITZNHS-UHFFFAOYSA-N,c1cc(Br)oc1C=O,-0.544023372,20,Reaxys
WLJVNTCWHIRURA-UHFFFAOYSA-N,C(CCC(=O)O)CCC(=O)O,0.315608112,25.29,Reaxys
WNLRTRBMVRJNCN-UHFFFAOYSA-N,C(CCC(=O)O)CC(=O)O,-0.215388012,25,Reaxys
WNYIBZHOMJZDKN-UHFFFAOYSA-N,CC(=O)NCCNC(=O)C,-0.04161264,25,Reaxys
WOUBWJAJSXAOIV-UHFFFAOYSA-N,c1cc(ccc1S(=O)(=O)N)S(=O)(=O)N,-1.771354104,25,Reaxys
WOZSCQDILHKSGG-UHFFFAOYSA-N,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc12)OCOC(=O)C(C)(C)C,-0.233704444,24.99,Reaxys
WPXZZUDRJPGPTR-FMQUCBEESA-N,CCCOC(=O)c1ccc(cc1)N=Nc1ccc(cc1N)N,-1.481282533,25,Reaxys
WPYMKLBDIGXBTP-UHFFFAOYSA-N,c1ccc(cc1)C(=O)O,0.4390219,24.9,Reaxys
WQZGKKKJIJFFOK-QTVWNMPRSA-N,C([C@@H]1[C@H]([C@@H]([C@@H](C(O)O1)O)O)O)O,-1.224872541,25,Reaxys
WRMHSUWVRRMXIN-UHFFFAOYSA-N,c1ccc(cc1)C(CC(=O)c1ccccc1)C(C#N)c1ccc(cc1)[N+](=O)[O-],-2.346744758,20,Reaxys
WSWDNKINQWKQGR-OGLKEZPNSA-N,CCCCCCCCCCCCCCCC(=O)O[C@H]1CO[C@@H](c2ccccc2)OC1,-1.378778812,26,Reaxys
WUPFRVISYZBSJJ-UHFFFAOYSA-N,CCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.554632308,20,Reaxys
WURBFLDFSFBTLW-UHFFFAOYSA-N,c1ccc(cc1)C(=O)C(=O)c1ccccc1,-0.73614786,25,Reaxys
WWNULGCYTYKNHX-RPZUVYPISA-N,C1CCC2C(C1)C1CC2NC2CCCC(NC3CC(C4CCCCC34)NC3CCCC(C3)N1)N2,-2.756964929,20,Reaxys
WXUSZELTMZPETG-MHFDELKKSA-N,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC(=O)[C@]12C)[C@@](C)(CCC(=O)O)[C@H](CC3=O)C(=O)O,-0.709240079,23,Reaxys
WZSCKTIRIGZORS-VOTSOKGWSA-N,C/C=C/CCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-2.491131172,20,Reaxys
XBCAPQKDLLQKQB-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccc(cc1)Cl)(C(c1ccccc1)(c1ccc(cc1)Cl)O)O,-2.638838549,25,Reaxys
XCDXSSFOJZZGQC-UHFFFAOYSA-N,c1ccc2cc(ccc2c1)N(CCCl)CCCl,-0.923286124,15,Reaxys
XDOBGTROEORTFM-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=NC(=O)c1ccccc1)c1ccc(cc1)N(C)C,-2.365817792,16,Reaxys
XECWCIGULVRDKS-UHFFFAOYSA-N,c1ccc(cc1)C(C=CC(c1ccccc1)(c1ccccc1)O)(c1ccccc1)O,-1.714775632,24,Reaxys
XEFQLINVKFYRCS-UHFFFAOYSA-N,c1cc(c(cc1Cl)Cl)Oc1ccc(cc1O)Cl,0.885787518,24.99,Reaxys
XENLSUWTYBHJFY-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)NC(=O)N,-2.98802994,20.7,Reaxys
XEOQHVVLXIUVHB-UHFFFAOYSA-N,CC(C)C1CCC(C)CC1OC(=O)C(c1ccccc1)O,-0.613450986,25,Reaxys
XGISLVMWAFEKFQ-OCAPTIKFSA-N,O=[S]1CC[S](=O)CC1,-0.828414631,22,Reaxys
XGNHEICZCRPVHP-UHFFFAOYSA-N,c1ccc2c(c1)OP1(=nP3(=nP4(=n1)Oc1ccccc1O4)Oc1ccccc1O3)O2,-2.687057915,24.89,Reaxys
XGVHRUPAYMKJBO-UHFFFAOYSA-N,CCCCCC1(CCO)C(=O)NC(=S)NC1=O,-0.128941292,25,Reaxys
XHDCBMMILVHZTB-CYYJNZCTSA-N,Cc1cc(ccc1/N=N/c1ccc(cc1)N(c1ccccc1)c1ccccc1)N(=O)=O,-2.826812954,25,Reaxys
XHKBEIYZVFBVAM-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)NO,-1,26,Reaxys
XLWKIQKOAXZPLJ-UHFFFAOYSA-N,CC(=CC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C)C,-2.569157792,20,Reaxys
XMHSYEXULJEECF-UHFFFAOYSA-N,COc1ccc(cc1)COC(=O)NC(=O)N,-2.505568561,17,Reaxys
XMMRNCHTDONGRJ-UHFFFAOYSA-N,c1cc(ccc1C=CC(=O)O)[N+](=O)[O-],-2.299143214,25,Reaxys
XNCQWROGWIOIDE-UHFFFAOYSA-N,Cc1cc(cc(c1OCC(=O)Nc1ccccc1)Cl)Cl,-0.973099852,25,Reaxys
XPOFTPYDSZJRKX-VOVZHTNUSA-N,CC(=O)[C@@]12[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](C[C@]13C)O)O2,-1.866310262,25.05,Reaxys
XQQFQCNVJHSEHB-UHFFFAOYSA-N,Cc1ccc(cc1)S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,-1.457699002,21,Reaxys
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)Cl,-0.538348802,25,Reaxys
XSTCQMIXQXXYCY-UHFFFAOYSA-N,CC(C)(O)P1(=O)OCC2(CO1)COP(=O)(C(C)(C)O)OC2,-1.501169197,24.47,Reaxys
XUGISPSHIFXEHZ-VEVYEIKRSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C,-1.933182466,20,Reaxys
XXVXIPPJGSLKSX-UHFFFAOYSA-N,C(CCCNC(=O)OCCCCO)CCNC(=O)OCCCCO,-0.809734245,20,Reaxys
XYPACLZTPMHPLB-UHFFFAOYSA-N,Cc1ccc2c(ccc(c2n1)O)[N+](=O)[O-],-1.910350113,20,Reaxys
XYUFQWDLRLHUPB-UHFFFAOYSA-N,CC(C)(C)c1ccc(cc1)C(=O)NN,0.137054209,25,Reaxys
XYYVYLMBEZUESM-CMKMFDCUSA-N,CN1CC[C@]23[C@H]4C=CC(=O)[C@@H]3Oc3c(ccc(C[C@@H]14)c23)OC,-2.242824864,20,Reaxys
XZPBDSRFFBZMOL-UHFFFAOYSA-N,CCCC(C)(C)OC(=O)NC(=O)N,-0.894470679,16,Reaxys
XZYCIROALNOXCY-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1Cl)(C(c1ccccc1)(c1ccccc1Cl)O)O,-3.258627307,25,Reaxys
XZZNDPSIHUTMOC-UHFFFAOYSA-N,c1ccc(cc1)OP(=O)(Oc1ccccc1)Oc1ccccc1,0.333971557,25,Reaxys
YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,-2.602460323,21,Reaxys
YAXHKYDUTPKQCQ-AVPQAVFTSA-N,CCCC(=Cc1ccco1)C=NNC(=O)N,-0.946268355,22,Reaxys
YCBSMEKEDOHEQI-UHFFFAOYSA-N,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)O)C2C1C)C(=O)OC,-0.951626569,15,Reaxys
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,c1c(cc(c(c1[N+](=O)[O-])C(=O)N=[N+]=[N-])[N+](=O)[O-])[N+](=O)[O-],-2.854235622,20,Reaxys
YEYCQJVCAMFWCO-PXBBAZSNSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC=O,-1.839553461,20,Reaxys
YFVXLROHJBSEDW-QZQOTICOSA-N,c1ccc(cc1)Nc1ccc(cc1)/N=N/c1ccc(cc1)N(=O)=O,-1.355566778,25,Reaxys
YGSDEFSMJLZEOE-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)O)O,0.363600914,25,Reaxys
YGTUPRIZNBMOFV-UHFFFAOYSA-N,c1ccc(c(c1)C(=O)c1ccc(cc1)O)C(=O)O,0.172072779,21,Reaxys
YGVIZQFGNZMZRF-UHFFFAOYSA-N,c1ccc2c(c1)c1CCCCc1n2C(=O)N,-1.234045276,25,Reaxys
YHUVSTOODJDXKV-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1)c1ccccc1,-2.638272361,22,Reaxys
YIJMXKZTQSAAQY-UHFFFAOYSA-N,CCOC1(C(c2ccccc2)Br)C(=O)NC(=O)N1,-1.042435463,20,Reaxys
YIKYNHJUKRTCJL-UHFFFAOYSA-N,CCc1c(c(=O)cco1)O,0.135544069,24.99,Reaxys
YIRNNSRYVBZJSD-UHFFFAOYSA-N,CCCCCCCCCCCCCCC1C(=O)N=C(N)S1,-2.581063963,25,Reaxys
YJLSYXATLKWVRI-UHFFFAOYSA-N,c1ccc(cc1)CC1C(=O)N(c2ccccc2)C(=O)N1CC(=O)O,0.187974848,20,Reaxys
YKZYNOWDVPDSMO-QMMMGPOBSA-N,C1C=C(CC[C@@H](CC(=O)O)O)C(=O)C1,-0.394055294,20,Reaxys
YNPNZTXNASCQKK-UHFFFAOYSA-N,c1ccc2c(c1)ccc1ccccc21,-1.9531226,25,Reaxys
YOCSNHRJFCUGEU-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccc(C)cc1)O)O,-2.897091314,25,Reaxys
YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(cc1)c1ccccc1c1[nH]nnn1,-1.741562862,24.64,Reaxys
YQEZLKZALYSWHR-CYBMUJFWSA-N,CN[C@]1(CCCCC1=O)c1ccccc1Cl,-0.528767431,24.94,Reaxys
YQJPLPIXXNODAV-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,-3.279386998,18,Reaxys
YQWAGWNKWCPCFX-UHFFFAOYSA-N,CCOc1ccc(cc1OC)COC(=O)NC(=O)N,-2.837505883,17,Reaxys
YQYQAKKOHZYHEJ-OCEACIFDSA-N,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1N(=O)=O)N(=O)=O,-3.22184875,25,Reaxys
YRPYUECFYIYBGG-UHFFFAOYSA-N,c1ccc(cc1)Nc1cc(ccc1N)Cl,-1.225877629,20,Reaxys
YSEMBYWAAKOCKW-UHFFFAOYSA-N,c1cc(ccc1C=C1CCC(=Cc2ccc(cc2)O)C1=O)O,-2.272754731,20,Reaxys
YVJCXMCIFPUNDO-UHFFFAOYSA-N,Cc1c(c(C)c(c(C)c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-3.105828551,15,Reaxys
YVUQSNJEYSNKRX-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c(=O)n2C1CCN(CCCC(c2ccc(cc2)F)c2ccc(cc2)F)CC1,-1.687277577,25,Reaxys
YWTYJOPNNQFBPC-UHFFFAOYSA-N,c1cc(Cl)ncc1CN1CCN/C/1=N\[N+](=O)[O-],-2.065409192,25.53,Reaxys
YXOLAZRVSSWPPT-UHFFFAOYSA-N,c1cc(c(cc1O)O)c1c(c(=O)c2c(cc(cc2o1)O)O)O,-1.004364225,24.99,Reaxys
YXTRCOAFNXQTKL-UHFFFAOYSA-N,COc1c(cc(cc1Br)Br)Br,-1.524765299,15,Reaxys
YYRLUIQHYPPKGI-UOGPBWDTSA-N,C1[C@H]([C@@H]2[C@@H]([C@@H]3[C@H](O2)O[C@@H](C(Cl)(Cl)Cl)O3)O)O[C@@H](C(Cl)(Cl)Cl)O1,-3.132343579,25,Reaxys
YZIXRDWVUVBLFL-JLYPQOKGSA-N,C1C/C(=N\O)/C(=N/NC(=S)N)/C(=N/O)/C1,-2.065867745,25,Reaxys
ZBJWWKFMHOAPNS-UHFFFAOYSA-N,c1cc2c(cc(c(c2nc1)O)I)S(=O)(=O)O,-2.062583221,25,Reaxys
ZBRCAASZBMWIDA-QCLAVDOMSA-N,c1cnccc1C(=O)N/N=C/[C@H]([C@@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,-2.0552195,21,Reaxys
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,Cc1ccc(C)c(c1[N+](=O)[O-])[N+](=O)[O-],-0.950194414,15,Reaxys
ZCTGHNQGIRLFDR-KTKRTIGZSA-N,CCN(CC)CCNC(=O)c1ccc(cc1)NC(=O)/C=C\C(=O)O,-3.171335925,15,Reaxys
ZFSLODLOARCGLH-UHFFFAOYSA-N,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,-2.213600031,22.5,Reaxys
ZIUSSTSXXLLKKK-SMSFQYLMSA-N,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(c(c2)OC)O)ccc1O,-2.166852656,25,Reaxys
ZJGHEUYKWKTKCH-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1)NC(=S)N,-0.873675102,20,Reaxys
ZKPLTLWJBLZUSM-UHFFFAOYSA-N,Cc1cc(c(C)c(c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-2.08127528,15,Reaxys
ZLHNYIHIHQEHJQ-UHFFFAOYSA-N,CC(=O)NNC(=O)C,0.115505606,20,Reaxys
ZMFNLYAUUKOVIN-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccc(cc1)[N+](=O)[O-])O,-1.177553773,21,Reaxys
ZNLCZYFJZIUCIJ-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2[n+]1[O-],-2.003367172,25,Reaxys
ZOLJFBQEKSZVCB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)Nc1ccccc1,-2.379723593,20,Reaxys
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+](=O)[O-],-0.140235068,15,Reaxys
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,c1ccc(cc1)OC(=O)c1ccccc1O,0.338028289,24.99,Reaxys
ZQKCNHLMCZDMNN-WUXMJOGZSA-N,CCOc1ccc(cc1/C=N/NC(=O)N)[N+](=O)[O-],-2.504554637,20,Reaxys
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,Cc1cnc(NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O)s1,-3.012875764,24.99,Reaxys
ZSUUZFDADZFHQZ-UHFFFAOYSA-N,CCCCC(C)OC(=O)NC(=O)N,-1.287910186,17,Reaxys
ZTHHRSBDBPCCMZ-UHFFFAOYSA-N,COc1cnc(Cl)nc1Cl,-0.090405698,26.28,Reaxys
ZTHYODDOHIVTJV-UHFFFAOYSA-N,CCCOC(=O)c1cc(c(c(c1)O)O)O,0.583329855,25,Reaxys
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,c1ccc(cc1)c1ccccc1,-0.227885089,25,Reaxys
ZUTCJXFCHHDFJS-UHFFFAOYSA-N,c1cc2c(cccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],-3.02657759,16,Reaxys
ZVNYJIZDIRKMBF-UHFFFAOYSA-N,COc1ccc(cc1OC)C(=O)N1CCN(CC1)c1ccc2c(CCC(=O)N2)c1,-3.097255742,25,Reaxys
ZWFHVYLMPFPMKA-UHFFFAOYSA-N,Cc1ccc2c(c1)nc(Nc1ccccc1)[nH]2,-0.438764661,15,Reaxys
ZWLPBLYKEWSWPD-UHFFFAOYSA-N,Cc1ccccc1C(=O)O,0.365480473,22.9,Reaxys
ZXVONLUNISGICL-UHFFFAOYSA-N,Cc1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],-0.766250641,15,Reaxys
ZYLCQMSHBJVMBX-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(=Nc1ccccc1N)c1ccc(cc1)N(C)C,-2.350352217,17,Reaxys
